SummitCode,SummitName,Latitude,Longitude,AltM
JA/NR-055,Fukuchidake,34.53420,135.97220,521
JA/NR-056,Nijyousan (Odake),34.52560,135.67760,517
JA/NR-057,Hatafuriyama,34.78080,135.70779,345
JA/NR-058,Yatayama,34.65400,135.72861,340
JA/NR-059,Matatsurugiyama,34.14640,136.06171,1377
JA/NR-060,Natsumushiyama,34.08760,135.63499,1348
JA/NR-061,Shiroyadake,34.34880,135.97749,1177
JA/NR-062,JA/NR-062,34.09770,136.08479,1167
JA/NR-063,Setogoya,34.04700,136.09460,1150
JA/NR-064,Gyousendake,33.99830,135.76691,1091
JA/NR-065,Takaoze,34.11280,135.56990,1079
JA/NR-066,JA/NR-066,34.01880,135.68159,1064
JA/NR-067,Kogouyama,34.50260,136.15150,960
JA/NR-068,Ryumondake,34.44060,135.89771,904
JA/NR-069,Yoroidake,34.52880,136.13020,894
JA/NR-070,Doutokoyama,34.33250,135.84039,722
JA/NR-071,JA/NR-071,34.40780,135.98891,688
JA/NR-072,JA/NR-072,34.53660,136.02490,679
JA/NR-073,Hainoyama,34.58050,136.00391,620
JA/NR-074,Shimokuwahara,34.02250,135.98959,540
JA/NR-075,JA/NR-075,34.06850,135.97270,490
JA/NR-076,Myoujinyama,34.57390,135.67580,273
JA/OS-001,Katsuragisan,34.45610,135.68230,959
JA/OS-002,Mikuniyama,34.36470,135.48770,886
JA/OS-003,Yokooyama,35.00940,135.39580,786
JA/OS-004,Kounoyama,34.94580,135.50600,679
JA/OS-005,Ponponyama,34.93520,135.62379,679
JA/OS-006,Ishidogaoka,34.89600,135.49989,665
JA/OS-007,Myoukensan,34.92890,135.46730,660
JA/OS-008,Akegataoyama,34.88840,135.47800,620
JA/OS-009,Kowadayama,35.00160,135.45770,612
JA/OS-010,Doutokoyama,34.97080,135.34801,584
JA/OS-011,Konpirasan,34.92940,135.58710,561
JA/OS-012,Ryuuouzan,34.89880,135.54910,510
JA/OS-013,Kodaijiyama,34.91680,135.43449,489
JA/OS-014,Ryuouzan,34.96000,135.42090,462
JA/OS-015,Takadake,35.00180,135.35310,720
JA/OS-016,Sekidougaoka,34.88710,135.50070,680
JA/OS-017,Takiouzan,34.96150,135.36211,570
JA/OS-018,Utagakiyama,34.97400,135.47681,553
JA/OS-019,Yotsuishiyama,34.31790,135.28259,384
JA/OS-020,Sakamadani,34.37610,135.39850,358
JA/OS-021,Terayama,34.54390,135.64861,293
JA/OS-022,Takamoriyama,34.29720,135.09680,284
JA/OY-001,Nagisan,35.17170,134.18030,1255
JA/OY-002,Hanachigasen,35.25950,133.97501,1247
JA/OY-003,Kenashigasen,35.23570,133.51469,1219
JA/OY-004,Izumigasen,35.20220,133.95959,1209
JA/OY-005,Fueizan,35.20540,133.82030,1205
JA/OY-006,Hiruzen (Kamihiruzen),35.32500,133.66360,1202
JA/OY-007,Hanamiyama,35.15240,133.40120,1188
JA/OY-008,Oonamera,35.34090,133.61560,1164
JA/OY-009,Kanagayasen,35.24590,133.55780,1164
JA/OY-010,Onzen,35.12100,133.49620,1152
JA/OY-011,Tashiroyama,35.26350,133.85249,1120
JA/OY-012,Tsugurosen,35.25180,133.81500,1118
JA/OY-013,Hirotosen (Tsumegajyoyama),35.16200,134.12540,1115
JA/OY-014,Miharayama,35.30160,134.06470,1115
JA/OY-015,Akaishiyama,35.12090,133.41280,1111
JA/OY-016,Mimisueyama,35.22300,133.59940,1103
JA/OY-017,Shimohiruzen,35.32510,133.70070,1100
JA/OY-018,Kitakemine,35.27710,133.86349,1099
JA/OY-019,JA/OY-019,35.17050,133.44760,1080
JA/OY-020,Futagoyama,35.18000,133.48151,1075
JA/OY-021,Araregasan,35.18990,133.78239,1074
JA/OY-022,Yudake,35.25540,133.90730,1058
JA/OY-023,Ookurayama,35.19800,134.28290,1055
JA/OY-024,JA/OY-024,35.13720,133.46539,1042
JA/OY-025,Nyudoyama,35.22260,133.77850,1040
JA/OY-026,Shimofutagoyama,35.17510,133.46710,1035
JA/OY-027,Kenmoriyama,35.09340,133.46381,1034
JA/OY-028,Hoshiyama,35.14210,133.67740,1030
JA/OY-029,Ooiwagasen,35.15140,133.53870,1013
JA/OY-030,Mihirayama,35.27770,133.56889,1010
JA/OY-031,Mikazukiyama,35.18450,133.41370,993
JA/OY-032,Oosayama,35.08060,133.53909,989
JA/OY-033,Tenginyama,35.07260,133.42180,980
JA/OY-034,Sasagayama,35.19540,133.61220,976
JA/OY-035,Niiyama,35.06670,133.39890,949
JA/OY-036,Sanjyosan,35.13830,133.59061,929
JA/OY-037,JA/OY-037,35.06030,133.44330,924
JA/OY-038,Maguwa,35.17750,134.22400,909
JA/OY-039,Misakayama,35.13890,133.74409,903
JA/OY-040,JA/OY-040,35.19860,133.64450,862
JA/OY-041,Nishinoo,35.14300,133.52310,856
JA/OY-042,Araune,35.20200,133.99831,853
JA/OY-043,Tengujiyama,35.14600,134.05070,832
JA/OY-044,Sugo,35.06450,133.51300,821
JA/OY-045,JA/OY-045,35.07040,133.34419,810
JA/OY-046,Yamagatasen,35.13960,134.10300,791
JA/OY-047,Chuuka,35.27860,133.76289,785
JA/OY-048,Tenjinyama,34.85750,133.42889,777
JA/OY-049,Takahatayama,35.10600,133.34019,776
JA/OY-050,Kobukiyama,34.87460,133.41251,773
JA/OY-051,Awazumi,35.26150,133.69479,766
JA/OY-052,Amagasen,35.13830,133.83791,766
JA/OY-053,Aratoyama,34.93300,133.37250,762
JA/OY-054,Inotsujiyama,34.84480,133.33549,731
JA/OY-055,Fukiya,34.87650,133.50020,724
JA/OY-056,Tamadayama,35.19320,133.69930,724
JA/OY-057,Tsuzurayama,35.15760,134.29649,724
JA/OY-058,JA/OY-058,35.08420,133.35350,711
JA/OY-059,Ootaki,35.16480,134.35339,709
JA/OY-060,Oohirayama,34.89900,133.70680,698
JA/OY-061,Futakamisan,34.97650,133.89470,689
JA/OY-062,Akouma,34.98260,133.57010,688
JA/OY-063,Kusunoki,35.16120,133.81650,688
JA/OY-064,JA/OY-064,35.22410,133.68690,683
JA/OY-065,Terayama,35.20240,134.05440,681
JA/OY-066,Takazen,35.10120,133.83290,664
JA/OY-067,Daisen,34.84920,133.47031,663
JA/OY-068,Niidono,34.81130,133.37579,656
JA/OY-069,Kurokamiyama,34.99650,133.48790,648
JA/OY-070,Oonoroyama,35.00560,133.64590,646
JA/OY-071,Takagoya,35.02280,133.55510,641
JA/OY-072,Daiboyama,34.92180,133.48000,622
JA/OY-073,Oowasan,34.82460,133.69290,608
JA/OY-074,Jinyama,34.83120,133.52010,599
JA/OY-075,Akihayama,34.88670,133.59801,591
JA/OY-076,Mitsukuri,35.04200,133.58530,586
JA/OY-077,Keisokusan,34.76330,133.62880,586
JA/OY-078,Takiyama,35.10640,134.26820,584
JA/OY-079,Honguzan,34.90360,133.84550,583
JA/OY-080,Hoshimatsuriyama,35.11630,134.31230,580
JA/OY-081,Kosenriyama,35.02030,133.67850,570
JA/OY-082,Yokoro,34.88890,133.30611,569
JA/OY-083,Asuka CC,35.02530,133.85291,558
JA/OY-084,Tuishise,34.94550,133.88091,556
JA/OY-085,Takamaruyama,34.76010,133.51990,541
JA/OY-086,Hattoujisan,34.92320,134.25220,538
JA/OY-087,JA/OY-087,35.01810,133.51740,537
JA/OY-088,Takanbouyama,34.95770,133.92570,527
JA/OY-089,Miyama,34.90970,133.55389,526
JA/OY-090,Myokensan,34.88970,134.13341,519
JA/OY-091,Kinoyama,34.83840,133.61450,518
JA/OY-092,Kounomine,34.95180,134.02460,517
JA/OY-093,Ushimarudaisen,34.97300,133.45380,515
JA/OY-094,Saidojiyama,34.89170,133.53110,514
JA/OY-095,Takatakiyama,34.70350,133.61960,510
JA/OY-096,Kumayama,34.75640,134.12151,509
JA/OY-097,JA/OY-097,34.74740,133.61481,500
JA/OY-098,Kanayama,34.74480,133.94070,499
JA/OY-099,Ryutenzan,34.88910,134.00230,490
JA/OY-100,Jyakurinsan,35.06020,133.79100,484
JA/OY-101,Tanemura,35.02910,133.98550,480
JA/OY-102,Nakadani,35.12620,133.87621,475
JA/OY-103,Minamiuneyama,34.91640,134.19569,471
JA/OY-104,Jissoubouzan,34.74220,133.75340,471
JA/OY-105,Amagoiyama,34.89990,134.18690,464
JA/OY-106,Honmiyatakakurayama,34.75110,133.97150,458
JA/OY-107,Takahoshiyama,34.87750,134.08009,447
JA/OY-108,Honjinyama,34.79310,133.82680,443
JA/OY-109,Murohara,34.88470,134.17821,432
JA/OY-110,JA/OY-110,34.93640,134.17419,430
JA/OY-111,Ishidomaruyama,34.82820,134.27921,422
JA/OY-112,Jyunihongiyama,34.78290,133.85989,417
JA/OY-113,Yoshozan,34.57330,133.61011,405
JA/OY-114,Kinkozan,34.55910,133.96440,403
JA/OY-115,JA/OY-115,34.63520,133.62520,400
JA/OY-116,JA/OY-116,34.77210,134.19031,399
JA/OY-117,Tenguyama,34.76130,134.29410,392
JA/OY-118,Kagiyama,34.70500,133.69250,387
JA/OY-119,Myokensan,34.83270,134.10620,384
JA/OY-120,Takayama,34.64540,133.64430,384
JA/OY-121,Kounoueyama,34.82420,134.16080,370
JA/OY-122,Ryusenzan,34.82040,134.22850,368
JA/OY-123,Tane,35.03850,134.00150,365
JA/OY-124,Kurakakeyama,34.78120,134.07941,351
JA/OY-125,Takahinoyama,35.00720,134.08949,347
JA/OY-126,Ooyama,34.97740,134.13910,342
JA/OY-127,Myojinsan,34.79910,134.24370,341
JA/OY-128,Takishiroyama,34.77620,133.96700,341
JA/OY-129,Uneyama,34.94830,134.10510,340
JA/OY-130,Yatani,34.82360,133.92641,330
JA/OY-131,Nishioohirasan,34.72560,134.14819,327
JA/OY-132,Mitakesan,34.47100,133.54730,320
JA/OY-133,Karasudomariyama,34.74280,134.24719,319
JA/OY-134,Tsuneyama,34.52490,133.88670,307
JA/OY-135,Tsuganomaruyama,34.46010,133.50661,306
JA/OY-136,Fukuyama,34.64650,133.75960,302
JA/OY-137,Kanagoyama,34.82580,134.07240,300
JA/OY-138,Takiguchiyama,34.72380,133.99490,292
JA/OY-139,Shiooyama,35.00620,134.16510,292
JA/OY-140,Ryuouzan,34.50100,133.58640,289
JA/OY-141,Kamogatsujiyama,34.51130,133.78270,284
JA/OY-142,JA/OY-142,34.59780,133.60831,270
JA/OY-143,Nishidomari,34.72530,134.30370,244
JA/OY-144,Bakkuriyama,34.38140,133.53490,225
JA/OY-145,Koujinyama,34.34020,133.50540,152
JA/OY-146,Takayama,34.40200,133.50951,150
JA/OY-147,Tenguiwa,35.26760,134.01781,1196
JA/OY-148,Giboshiyama,35.34090,133.59460,1110
JA/OY-149,Oochiyama,35.23270,133.95770,1077
JA/OY-150,Maruyama,35.24930,133.60420,1065
JA/OY-151,JA/OY-151,35.07090,133.29080,1064
JA/OY-152,Daigasen,35.24010,134.08430,990
JA/OY-153,Kenzan,35.17510,133.42210,962
JA/OY-154,Hakamagasen,35.16800,134.26170,930
JA/OY-155,Nagahisahankaisan,35.06400,133.32179,904
JA/OY-156,Amagoiyama,35.19800,133.74541,889
JA/OY-157,Nokohanosen,35.14520,133.76120,880
JA/OY-158,Kyoumiyama,35.11390,133.58270,854
JA/OY-159,JA/OY-159,35.06100,133.48840,852
JA/OY-160,Toutaki,35.16870,133.79401,848
JA/OY-161,Fukumi,35.20580,133.92160,752
JA/OY-162,JA/OY-162,35.29750,133.75290,751
JA/OY-163,Futakawamura,35.24690,133.71530,735
JA/OY-164,Shingoutakase,35.08820,133.32610,733
JA/OY-165,Myoukenzan,35.10390,133.29890,724
JA/OY-166,Kusakayama,35.08380,133.38330,709
JA/OY-167,Kunishimaru,34.99710,133.53070,656
JA/OY-168,Nakayama,35.14920,133.78751,645
JA/OY-169,Shiroganeyama,35.20180,134.07030,591
JA/OY-170,Daisen,35.00170,133.42230,574
JA/OY-171,Fuka,34.78620,133.43640,568
JA/OY-172,Morigamiyama,35.02210,133.84590,560
JA/OY-173,Gionyama,34.90090,133.61079,550
JA/OY-174,Miyama,35.04040,133.72800,526
JA/OY-175,Ookuraryuouyama,34.68030,133.57091,520
JA/OY-176,Near Arata,35.07590,133.65230,490
JA/OY-177,Tsutsunomiyayama,34.97620,133.93790,476
JA/OY-178,JA/OY-178,35.10490,134.34070,455
JA/OY-179,Near Makiyama,34.93260,134.17000,430
JA/OY-180,Sasamukouyama,35.06430,133.77420,419
JA/OY-181,Toishiyama,35.09230,133.77620,418
JA/OY-182,JA/OY-182,34.91340,133.56700,400
JA/OY-183,Matsumurayama,34.85850,134.16750,394
JA/OY-184,JA/OY-184,34.77390,134.28120,390
JA/OY-185,Tennouzan,34.81130,134.26450,354
JA/OY-186,Koujinyama,35.03080,134.01530,351
JA/OY-187,Enokidani,34.96110,134.15199,340
JA/OY-188,Shiroyama,35.02620,134.04649,332
JA/OY-189,Shimeyama,35.02050,133.74471,320
JA/OY-190,JA/OY-190,34.54520,133.54570,303
JA/OY-191,Kojimachi,34.51850,133.86639,300
JA/OY-192,Maeyama,34.73780,134.21069,292
JA/OY-193,Kaigarayama,34.57690,133.99940,288
JA/OY-194,Fukadani,34.74200,134.30659,281
JA/OY-195,Oohirayama,34.70310,134.22600,270
JA/OY-196,Tamakazurayama,34.69260,134.19209,267
JA/OY-197,Mukaiyama,34.52150,133.54671,261
JA/OY-198,Tanematsuyama,34.54830,133.79021,257
JA/OY-199,Tatsunokuchiyama,34.70590,133.97220,256
JA/OY-200,Inariyama,34.62570,133.55650,253
JA/OY-201,Aosayama,34.47090,133.57159,249
JA/OY-202,Katsurayama,34.68560,134.12590,245
JA/OY-203,Hachiyama,34.48310,133.56860,242
JA/OY-204,Jyuzenjiyama,34.52700,133.94960,239
JA/OY-205,Tenbounooka,34.74050,134.07899,237
JA/OY-206,Mugiisan,34.52510,133.91200,232
JA/OY-207,Keshigoyama,34.67130,134.01550,232
JA/OY-208,Edayama,34.66070,133.80141,227
JA/OY-209,JA/OY-209,34.72250,134.25230,224
JA/OY-210,Oujinyama,34.50660,133.52310,218
JA/OY-211,Houguyama,34.61210,133.69839,210
JA/OY-212,Miyazakiyama,34.52310,133.50700,208
JA/OY-213,Near Imoriiwa,34.80210,134.13361,190
JA/OY-214,Ooishiyama,34.30360,133.53149,185
JA/OY-215,Mujyouyama,34.63250,134.08020,184
JA/OY-216,Near Kibinakayama,34.67440,133.85820,170
JA/OY-217,Oomiyama,34.49930,133.46941,169
JA/OY-218,Tateishiyama,34.39540,133.51340,169
JA/OY-219,Misaoyama,34.66110,133.95551,168
JA/OY-220,Oohirayama,34.56240,133.72340,162
JA/SI-001,Ibukiyama,35.41780,136.40630,1377
JA/SI-002,Oikedake,35.17850,136.41470,1247
JA/SI-003,Amagoidake,35.02110,136.38409,1238
JA/SI-004,Bunagadake,35.26460,135.89700,1214
JA/SI-005,Uetaniyama,35.67350,136.24471,1197
JA/SI-006,Houraisan,35.20950,135.88570,1174
JA/SI-007,Tenguiwa,35.16620,136.44521,1171
JA/SI-008,Yokoyamadake,35.60160,136.26160,1132
JA/SI-009,Watamukiyama,35.01370,136.34171,1110
JA/SI-010,Ryouzenzan,35.27910,136.38120,1094
JA/SI-011,Tengudou,35.15160,136.39140,988
JA/SI-012,Sanjyudake,35.48220,135.95590,974
JA/SI-013,Minagoyama,35.20230,135.83510,971
JA/SI-014,Shirakurayama,35.30060,135.86430,950
JA/SI-015,Nihonkoba,35.10210,136.34241,934
JA/SI-016,Hyakurigadake,35.39180,135.81010,931
JA/SI-017,Karatakiyama,35.29160,135.82040,909
JA/SI-018,Shimoya,35.61730,136.19389,902
JA/SI-019,Jyatanigamine,35.32040,135.92870,902
JA/SI-020,Daikokuzan,35.64350,136.17261,892
JA/SI-021,Mikuniyama,35.52970,136.02640,876
JA/SI-022,Bunagadake,35.45330,135.93829,865
JA/SI-023,Norikuradake,35.53250,136.07739,865
JA/SI-024,JA/SI-024,35.44610,136.38721,861
JA/SI-025,Hieizan (Ohie),35.06580,135.83440,848
JA/SI-026,Sanjyusangenzan,35.49210,135.93010,842
JA/SI-027,Nabesiriyama,35.24560,136.35941,838
JA/SI-028,Sakuradaniyama,35.41320,135.81430,825
JA/SI-029,Takamuroyama,35.22020,136.35350,818
JA/SI-030,JA/SI-030,35.17880,135.84340,812
JA/SI-031,JA/SI-031,35.37170,135.78081,803
JA/SI-032,Kuratani,35.36520,135.83971,792
JA/SI-033,Oshitateyama,35.13840,136.30290,772
JA/SI-034,JA/SI-034,35.14630,136.33430,762
JA/SI-035,Near Sasagatake,34.84030,136.08620,740
JA/SI-036,Hakataniyama,35.57870,136.24770,738
JA/SI-037,Nishiyama,34.97460,136.32179,722
JA/SI-038,Aboshiyama,34.96650,136.06100,693
JA/SI-039,Nanaoyama,35.42370,136.35741,691
JA/SI-040,JA/SI-040,35.27930,136.32381,683
JA/SI-041,Near Arataniyama,35.44280,135.96390,670
JA/SI-042,Handouzan,34.94420,136.10989,664
JA/SI-043,Soumisan,35.55310,136.10690,657
JA/SI-044,Koumorigatake,34.88780,135.99541,616
JA/SI-045,Ninotaniyama,35.41550,135.92500,611
JA/SI-046,Ryuuouzann,34.96320,136.02280,605
JA/SI-047,JA/SI-047,35.29640,136.32660,601
JA/SI-048,Higasiyama,35.46260,136.09320,595
JA/SI-049,JA/SI-049,34.90950,136.10490,549
JA/SI-050,Kurekonomine,35.52420,136.23061,532
JA/SI-051,Nisinomineyama,35.38470,135.93401,511
JA/SI-052,Odani,35.54950,136.24429,502
JA/SI-053,Odaniyama,35.46570,136.27350,495
JA/SI-054,Shimoniyu,35.55700,136.21519,484
JA/SI-055,Ooura,35.46700,136.13560,470
JA/SI-056,Yamadayama,35.48300,136.14510,451
JA/SI-057,Umegatani,35.47770,136.06580,444
JA/SI-058,Kannonjiyama,35.14740,136.15950,441
JA/SI-059,Oohira,35.34880,136.38350,439
JA/SI-060,Mikamiyama(Oumifuji),35.05050,136.03751,432
JA/SI-061,Tsudayama(Okushimayama),35.17070,136.06870,425
JA/SI-062,Tachiki,35.51400,136.13870,416
JA/SI-063,Hibakariyama,35.54290,136.13600,411
JA/SI-064,Jyunibou,35.01880,136.10400,405
JA/SI-065,Hakamagoshiyama,34.92710,135.89650,391
JA/SI-066,Kagamiyama,35.06700,136.08031,385
JA/SI-067,Rouso,35.12000,136.17360,373
JA/SI-068,Bodaijiyama(Kouseifuji),35.03160,136.05119,353
JA/SI-069,Yokoyama,35.37980,136.33749,320
JA/SI-070,Yukinoyama,35.07650,136.14571,308
JA/SI-071,JA/SI-071,35.15480,136.08690,278
JA/SI-072,Shizugatake,35.13090,136.43469,1089
JA/SI-073,Near Kiwada2,35.08870,136.40730,930
JA/SI-074,Sakuraguchi,34.97630,136.36909,919
JA/SI-075,Mizunashi,35.10530,136.41550,754
JA/SI-076,Momigatake,35.69440,136.15010,752
JA/SI-077,Hakodateyama Ski park,35.44210,135.98660,690
JA/SI-078,JA/SI-078,35.26520,136.33990,688
JA/SI-079,JA/SI-079,35.16400,136.30290,640
JA/SI-080,Shihyakuyama,34.92280,136.04111,568
JA/SI-081,Naganohigashiyama,34.87250,136.07300,559
JA/SI-082,Inoseyama,34.89070,135.96741,553
JA/SI-083,Oomi,35.54100,136.24471,506
JA/SI-084,JA/SI-084,35.57120,136.20340,480
JA/SI-085,Nozeyama,35.35220,136.41290,391
JA/SI-086,Minosakuyama,35.12470,136.18030,372
JA/SI-087,JA/SI-087,35.25670,136.29170,364
JA/SI-088,Seiryuzan,35.21110,136.29179,333
JA/SI-089,Yamamotoyama,35.45030,136.20630,324
JA/SI-090,Koujinyama,35.23360,136.19780,284
JA/SI-091,Kakuyokusan,35.14410,136.08250,280
JA/SN-001,Azoujiyama,34.47710,131.96719,1263
JA/SN-002,Hiromiyama,34.58990,132.09151,1187
JA/SN-003,Akataniyama,34.51570,132.02840,1181
JA/SN-004,Sanbesan (Osanbesan),35.14050,132.62160,1126
JA/SN-005,JA/SN-005,34.42430,131.97099,1109
JA/SN-006,Ototomiyama,34.35340,131.77800,1085
JA/SN-007,JA/SN-007,35.11740,133.13480,1080
JA/SN-008,Tsubamedake,34.51560,131.95821,1079
JA/SN-009,JA/SN-009,34.71150,132.11639,1060
JA/SN-010,Hotokeyama,35.10220,133.08650,1048
JA/SN-011,Takadakeyama,34.39990,131.78470,1041
JA/SN-012,Suzunoootaniyama,34.37660,131.83920,1036
JA/SN-013,Kotobikisan (Misen),35.04820,132.78250,1013
JA/SN-014,JA/SN-014,34.67470,132.12340,1010
JA/SN-015,Tokusagamine,34.43830,131.69530,989
JA/SN-016,Kasugayama,34.62230,132.05470,989
JA/SN-017,Koijiyama,34.32700,131.84140,983
JA/SN-018,Okinogoyama,35.10480,132.81371,957
JA/SN-019,Yahazuyama,35.09820,133.03940,937
JA/SN-020,Karasugayama,34.69690,132.09599,920
JA/SN-021,Ungetsuyama,34.80210,132.23869,911
JA/SN-022,Aonoyama,34.46220,131.79810,908
JA/SN-023,Mottagatake,34.37110,131.86070,891
JA/SN-024,Harayama,34.86240,132.41071,888
JA/SN-025,Kanzan,34.91750,132.50180,863
JA/SN-026,Kabutoyama,35.13260,132.80949,844
JA/SN-027,Hatooka,35.20890,133.13000,835
JA/SN-028,Kyotaroyama,34.90690,132.41370,827
JA/SN-029,JA/SN-029,34.47010,131.90770,826
JA/SN-030,Ooetakayama,35.06390,132.42870,808
JA/SN-031,Sangunsan,35.24930,133.07249,806
JA/SN-032,Tochiyama,34.86000,132.37421,804
JA/SN-033,Mitsugoyama,34.55120,131.91010,800
JA/SN-034,JA/SN-034,34.47560,131.83990,799
JA/SN-035,Jyousaigama,35.12430,132.78740,783
JA/SN-036,Hagiwarayama,34.92120,132.43880,783
JA/SN-037,Higurashiyama,34.63460,131.96490,743
JA/SN-038,JA/SN-038,35.02560,132.68790,742
JA/SN-039,JA/SN-039,35.26400,133.20621,740
JA/SN-040,Hakoudaisen,35.18270,132.74950,727
JA/SN-041,Nodayama,35.12810,132.72380,723
JA/SN-042,Azumaya,35.13700,132.75800,721
JA/SN-043,Kanagiyama,34.83210,132.19099,720
JA/SN-044,Takaboriyama,34.95630,132.52000,718
JA/SN-045,JA/SN-045,35.13650,133.06821,718
JA/SN-046,Matsubarayama,34.90300,132.35460,717
JA/SN-047,Isariyama,34.79680,132.08130,714
JA/SN-048,Takitani,35.18770,132.78391,711
JA/SN-049,Gitsutate,34.83470,132.27660,707
JA/SN-050,Nanatsugai,35.07260,132.68690,682
JA/SN-051,Kumogiyama,34.83090,132.14720,667
JA/SN-052,Oharayama,34.84830,132.58160,665
JA/SN-053,Tochiyama,35.17630,132.84950,664
JA/SN-054,JA/SN-054,35.30560,133.06149,660
JA/SN-055,Manjyuyama,35.16150,132.71001,659
JA/SN-056,Karataniyama,34.96620,132.57750,658
JA/SN-057,Tanoharakanzan,34.91940,132.58290,646
JA/SN-058,Hozan,34.99640,132.55110,636
JA/SN-059,Yatakishiroyama,35.08500,132.41679,634
JA/SN-060,Ijimiyama,35.01500,132.60130,629
JA/SN-061,JA/SN-061,35.14720,132.74229,620
JA/SN-062,Daimanjisan,36.25680,133.33051,608
JA/SN-063,Takaminesan,34.45350,131.73520,606
JA/SN-064,Taimasan,34.82170,132.00690,599
JA/SN-065,Tsuzuraosan,36.27920,133.31540,598
JA/SN-066,Kawaoku,35.26710,133.16330,596
JA/SN-067,Hobashirayama,34.92730,132.35870,593
JA/SN-068,Nishiyama,35.00750,132.36850,593
JA/SN-069,Akaishiyama,34.58770,131.88580,587
JA/SN-070,Mitsugoyama,35.06760,132.39130,586
JA/SN-071,Tobinokoyama,34.93560,132.38510,584
JA/SN-072,Shiroyama,35.21820,133.02319,578
JA/SN-073,Takigami,35.28940,133.11011,575
JA/SN-074,Sugodayama,34.51740,131.73331,574
JA/SN-075,Yokooyama,36.24870,133.23950,573
JA/SN-076,JA/SN-076,35.24370,132.78450,570
JA/SN-077,Near Ouinzan,35.26050,132.75400,570
JA/SN-078,Tachikakeyama,34.98350,132.57201,565
JA/SN-079,Gomagatake,34.52890,131.75800,561
JA/SN-080,Nakayama,34.56310,131.73250,557
JA/SN-081,Kanmuriyama,34.99820,132.63420,556
JA/SN-082,Hiranoyama,34.61160,131.91360,554
JA/SN-083,Nirakusayama,34.62260,131.88980,544
JA/SN-084,Misakayama,35.54150,133.10310,536
JA/SN-085,Hanatakasen,35.41260,132.75259,536
JA/SN-086,Yagaigajyoyama,35.02190,132.57100,527
JA/SN-087,Takamaruyama,34.99280,132.33521,526
JA/SN-088,Kuroyama,35.24970,132.73199,525
JA/SN-089,Kannamijiyama,34.96440,132.41660,522
JA/SN-090,Tokiharisan,36.27220,133.28439,522
JA/SN-091,JA/SN-091,34.88050,132.54581,520
JA/SN-092,Karakurayama,34.83770,132.08180,514
JA/SN-093,Oomineyama,36.30840,133.27800,508
JA/SN-094,Sorajyo,34.96000,132.27740,505
JA/SN-095,Yojiroyama,34.87820,132.64050,498
JA/SN-096,Near Hishiki,34.94860,132.62711,490
JA/SN-097,Notouge,34.56530,131.70380,483
JA/SN-098,Maruyama,34.98080,132.40640,480
JA/SN-099,JA/SN-099,34.91950,132.25090,475
JA/SN-100,Kyoragisan,35.38720,133.16420,473
JA/SN-101,JA/SN-101,35.36820,133.00870,470
JA/SN-102,Shimanohoshiyama,34.98420,132.23750,470
JA/SN-103,Fukaseyama,34.49670,131.79880,465
JA/SN-104,Borokuyama,34.87390,132.28770,463
JA/SN-105,Daisobayama,34.91660,132.30659,458
JA/SN-106,Takuhiyama,36.07470,133.03191,452
JA/SN-107,Mikuniyama,34.85070,132.69389,449
JA/SN-108,Obeshiyama,34.95580,132.47729,447
JA/SN-109,JA/SN-109,35.03220,132.36839,446
JA/SN-110,Matsuoyama,35.05950,132.54401,438
JA/SN-111,Koyajiriyama,34.95280,132.35789,436
JA/SN-112,Takasakiyama,36.13070,133.02640,435
JA/SN-113,Oodouyama,34.64140,131.74460,420
JA/SN-114,Takahirayama,34.87860,132.13721,420
JA/SN-115,Oogane,34.92100,132.19701,418
JA/SN-116,Surikisan,35.47190,132.78740,415
JA/SN-117,Ohirayama,35.37160,132.95900,410
JA/SN-118,Hobashirayama,34.97570,132.45230,404
JA/SN-119,JA/SN-119,36.20770,133.27699,372
JA/SN-120,Bukkyozan,35.35800,132.83020,366
JA/SN-121,Takashiroyama,34.77630,131.98140,362
JA/SN-122,Oobukuroyama,35.30250,132.78020,360
JA/SN-123,JA/SN-123,35.32070,133.28860,360
JA/SN-124,Hirehuriyama,34.67960,131.89810,359
JA/SN-125,JA/SN-125,35.49170,132.84399,349
JA/SN-126,Asahiyama,35.50790,132.97639,344
JA/SN-127,Eboshiyama,34.73150,131.89709,338
JA/SN-128,Dakesan,35.48660,133.10760,331
JA/SN-129,Takaosan,35.56010,133.23981,328
JA/SN-130,Akahageyama,36.02080,133.01469,325
JA/SN-131,Soramineyama,36.32440,133.25079,322
JA/SN-132,Kakigibata,36.19880,133.29111,276
JA/SN-133,Gendayama,34.76350,131.90840,263
JA/SN-134,Yokotani,35.09550,132.98120,1180
JA/SN-135,Takabachiyama,34.51410,131.98219,1034
